age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
44,111860.39,0.49,0.88,274909281.11,99.83
43,102094.78,0.29,0.77,274793090.84,99.67
75,138119.04,0.43,0.46,230014394.2,38.36
60,108386.04,0.59,0.51,263739064.8,84.53
62,139810.95,0.54,0.76,260508775.84,80.11
70,95791.15,0.44,0.82,243725310.54,57.13
41,69468.18,0.46,0.39,274210709.52,98.87
74,107743.12,0.47,0.82,232918611.51,42.34
45,93901.9,0.43,0.67,274989925.75,99.94
72,109199.48,0.31,0.62,238557248.64,50.06
43,91873.19,0.44,0.89,274769861.56,99.63
70,126009.87,0.57,0.73,243711757.99,57.11
47,99386.27,0.4,0.91,274769096.82,99.63
47,126835.17,0.46,0.51,274802581.87,99.68
53,129989.12,0.36,0.68,271794228.56,95.56
60,129250.67,0.36,0.68,263744796.8,84.54
76,106574.03,0.52,0.59,226938827.6,34.15
60,116979.51,0.38,0.68,263742834.7,84.54
65,125955.66,0.57,0.55,254984919.9,72.55
80,90025.85,0.34,0.49,213764695.79,16.12
66,121423.25,0.41,0.56,252954307.5,69.77
61,126791.04,0.24,0.75,262201406.23,82.43
76,110754.86,0.51,0.85,226910446.05,34.11
59,108538.26,0.5,0.63,265185737.85,86.51
64,126688.77,0.42,0.71,256932976.11,75.22
55,130401.92,0.34,0.47,270023823.32,93.14
41,128357.79,0.3,0.86,274179373.22,98.83
61,132898.15,0.36,0.66,262197346.59,82.42
38,85548.92,0.37,0.76,272538546.36,96.58
49,114841.46,0.47,0.78,274171341.68,98.82
71,138115.2,0.41,0.54,241207417.8,53.69
69,137432.15,0.47,0.65,246183232.5,60.5
75,113316.94,0.41,0.94,229960121.7,38.29
39,113340.45,0.35,0.44,273223863.5,97.52
57,145154.86,0.28,0.75,267795813.98,90.09
76,141435.54,0.29,0.83,226933497.28,34.14
42,88605.93,0.48,0.51,274550702.79,99.33
65,116341.75,0.47,0.8,254969612.7,72.53
43,91234.52,0.38,0.85,274778698.42,99.65
65,111556.04,0.31,0.73,254995931.07,72.56
52,118526.87,0.51,0.49,272550298.65,96.6
50,112906.1,0.57,0.59,273731391.72,98.21
67,180413.05,0.47,0.39,250825014.17,66.85
48,103851.71,0.37,0.82,274529999.28,99.31
77,128983.74,0.29,0.84,223783858.43,29.83
46,123527.82,0.5,0.75,274919754.98,99.84
60,119531.64,0.46,0.59,263744597.73,84.54
47,92766.7,0.48,0.45,274806639.88,99.68
59,135111.85,0.47,0.81,265162747.35,86.48
37,95320.48,0.49,0.77,271774650.03,95.53
67,139660.93,0.39,0.89,250760884.17,66.77
40,102225.75,0.47,0.71,273732576.72,98.21
58,108428.5,0.35,0.81,266532827.76,88.36
73,135561.39,0.3,0.77,235789580.36,46.27
54,88411.02,0.45,0.72,270935231.99,94.38
51,155094.39,0.39,0.61,273199676.15,97.48
40,178369.79,0.48,0.84,273694331.71,98.16
76,132583.49,0.49,0.75,226917125.68,34.12
67,125065.15,0.29,0.58,250815287.27,66.84
64,134590.96,0.35,0.43,256978624.33,75.28
43,123076.6,0.59,0.59,274777349.53,99.64
42,103517.98,0.53,0.71,274525174.14,99.3
43,117383.46,0.57,0.54,274786501.65,99.66
69,124859.53,0.41,0.49,246211680.45,60.54
79,160202.55,0.49,0.61,217184703.31,20.8
63,107818.71,0.47,0.48,258806089.58,77.78
50,119655.89,0.58,0.82,273703035.42,98.17
42,102767.62,0.27,0.62,274561194.96,99.35
48,149214.5,0.48,0.69,274524095.36,99.3
68,138899.86,0.37,0.46,248573312.17,63.77
79,110582.22,0.55,0.51,217193155.73,20.81
44,107065.58,0.47,0.61,274941348.09,99.87
45,76076.53,0.44,0.81,274980604.5,99.92
69,116089.06,0.47,0.79,246168736.7,60.48
80,123690.4,0.41,0.56,213753512.78,16.1
39,110121.67,0.4,0.7,273188473.41,97.47
72,149069.39,0.39,0.51,238565155.67,50.07
59,131612.55,0.39,0.95,265154428.1,86.47
41,94634.06,0.4,0.84,274177225.71,98.82
72,134274.32,0.59,0.66,238515568.2,50.0
52,103113.46,0.52,0.76,272521156.5,96.56
52,99931.04,0.29,0.83,272537765.29,96.58
77,147753.27,0.53,0.79,223753009.66,29.79
64,132587.32,0.36,0.72,256940045.49,75.22
61,96150.83,0.46,0.93,262162993.97,82.38
52,82628.26,0.45,0.71,272536648.89,96.58
40,89320.96,0.3,0.7,273750587.21,98.24
64,154253.27,0.4,0.8,256920115.58,75.2
42,77993.63,0.48,0.73,274533821.91,99.31
62,116054.15,0.37,0.83,260526189.02,80.13
55,123286.51,0.36,0.53,270014124.71,93.12
57,96361.57,0.35,0.65,267799670.46,90.09
40,96703.82,0.31,0.5,273769188.1,98.26
52,137989.51,0.38,0.61,272550753.54,96.6
48,157078.73,0.45,0.67,274530649.74,99.31
54,120802.08,0.29,0.87,270930530.13,94.38
63,108933.93,0.41,0.69,258789369.21,77.76
61,104166.57,0.47,0.8,262171653.01,82.39
69,121836.96,0.37,0.57,246207782.98,60.53
66,146457.09,0.29,0.85,252930025.6,69.73
71,175319.73,0.38,0.73,241182477.56,53.65
74,137526.94,0.45,0.75,232922591.48,42.34
69,130034.17,0.43,0.6,246196077.26,60.52
72,109423.64,0.36,0.66,238548564.45,50.05
62,245062.27,0.48,0.69,260508086.28,80.11
52,128817.48,0.44,0.7,272531308.98,96.57
74,110307.59,0.38,0.86,232923891.4,42.35
42,111161.29,0.33,0.86,274528668.75,99.3
54,86569.78,0.38,0.91,270924512.89,94.37
49,76733.76,0.52,0.72,274181260.76,98.83
43,89910.65,0.45,0.95,274764711.76,99.63
49,156470.71,0.49,0.83,274150610.31,98.79
38,104510.77,0.31,0.53,272566628.11,96.62
54,149050.59,0.32,0.63,270958111.11,94.42
60,121229.66,0.5,0.52,263748006.33,84.55
42,124244.83,0.23,0.4,274595057.71,99.4
38,74871.64,0.63,0.46,272543199.54,96.59
44,84312.93,0.46,0.37,274964288.54,99.9
64,101348.86,0.44,0.79,256926562.89,75.21
70,104714.85,0.33,0.57,243759818.76,57.18
62,150241.78,0.49,0.56,260542485.41,80.16
63,144960.12,0.43,0.79,258768210.83,77.73
50,86037.83,0.33,0.86,273733682.46,98.22
47,139464.34,0.32,0.88,274772779.44,99.64
76,105490.66,0.55,0.74,226918992.34,34.12
70,117210.06,0.51,0.63,243733649.46,57.14
55,143088.74,0.39,0.48,270018062.38,93.13
71,113382.76,0.28,0.51,241223909.4,53.71
53,79476.21,0.49,0.51,271800362.68,95.57
58,119078.78,0.48,0.61,266538869.48,88.37
40,134087.49,0.39,0.88,273713827.3,98.19
58,146973.04,0.4,0.38,266580872.64,88.42
56,108083.57,0.5,0.54,268946068.12,91.66
57,132774.13,0.38,0.48,267818347.05,90.12
54,123908.1,0.33,0.7,270946375.82,94.4
60,120407.75,0.49,0.59,263739607.01,84.53
72,144933.54,0.41,0.66,238541025.99,50.04
49,98070.92,0.36,0.5,274214532.13,98.87
50,103435.6,0.43,0.58,273748741.57,98.24
43,105213.56,0.57,0.45,274798469.05,99.67
59,112594.92,0.35,0.69,265195985.88,86.53
54,99033.81,0.34,0.48,270968425.49,94.43
59,107088.49,0.55,0.82,265161236.29,86.48
55,136842.98,0.28,0.7,270002713.85,93.11
69,124363.67,0.53,0.74,246166301.62,60.48
56,97827.83,0.28,0.54,268967666.89,91.69
37,118704.92,0.49,0.62,271787159.12,95.55
62,138036.11,0.35,0.42,260581754.41,80.21
64,136068.65,0.22,0.65,256967050.1,75.26
67,119618.31,0.53,0.68,250774747.88,66.78
74,137656.86,0.46,0.63,232937358.3,42.36
41,125981.7,0.46,0.79,274168316.85,98.81
51,90464.83,0.5,0.89,273165004.84,97.44
76,135308.33,0.37,0.8,226927147.35,34.14
71,107853.31,0.5,0.45,241205484.96,53.68
57,94805.54,0.55,0.67,267779699.76,90.06
41,109782.58,0.51,0.46,274203256.02,98.86
53,187173.23,0.48,0.75,271756728.55,95.51
42,66146.51,0.34,0.55,274557048.65,99.34
61,179434.96,0.36,0.51,262224494.69,82.46
58,124719.17,0.38,0.85,266520717.22,88.34
69,127231.3,0.36,0.71,246191525.4,60.51
44,147053.44,0.4,0.65,274943448.53,99.87
40,103948.75,0.28,0.45,273777837.5,98.28
72,128200.45,0.4,0.64,238545223.99,50.04
52,101254.41,0.32,0.9,272528564.47,96.57
78,115272.19,0.48,0.71,220527798.64,25.38
49,97482.79,0.51,0.95,274156126.94,98.79
69,127175.42,0.39,0.5,246214799.79,60.54
40,121641.76,0.37,0.69,273741868.46,98.23
75,114132.55,0.26,0.81,229992103.42,38.33
58,139255.66,0.45,0.62,266539340.4,88.37
40,105169.51,0.37,0.43,273770245.47,98.27
46,86094.19,0.48,0.7,274935076.8,99.86
36,107018.73,0.58,0.67,270922801.6,94.37
46,98282.58,0.34,0.77,274939338.67,99.87
58,140082.91,0.28,0.76,266545234.19,88.37
56,111299.7,0.47,0.78,268922775.91,91.63
55,120840.22,0.54,0.75,269964873.29,93.06
62,128044.17,0.4,0.49,260564492.97,80.19
46,82293.53,0.54,0.61,274937659.17,99.86
66,113315.66,0.4,0.79,252927897.74,69.73
42,101088.38,0.53,0.85,274511411.75,99.28
51,104448.64,0.32,0.47,273222432.49,97.52
46,109375.4,0.28,0.7,274952414.14,99.88
61,132836.52,0.53,0.59,262183897.09,82.4
47,111480.84,0.54,0.57,274788465.31,99.66
64,127768.11,0.27,0.64,256961081.93,75.25
54,120835.67,0.41,0.64,270943454.42,94.4
59,111800.62,0.28,0.38,265238106.72,86.59
66,105216.36,0.19,0.82,252948410.39,69.76
72,141412.93,0.33,0.81,238531185.98,50.02
42,149622.49,0.59,0.84,274485727.24,99.25
64,143343.77,0.46,0.44,256964449.19,75.26
58,170454.66,0.41,0.74,266524305.66,88.35
78,129544.87,0.44,0.63,220541218.29,25.39
77,164324.15,0.38,0.56,223811272.47,29.87
51,179867.43,0.47,0.74,273162593.52,97.43
66,104458.12,0.44,0.87,252917884.21,69.72
51,112726.04,0.4,0.44,273217331.04,97.51
52,119751.26,0.45,0.9,272508182.37,96.54
69,104878.6,0.44,0.82,246173261.05,60.48
50,112282.02,0.6,0.81,273704618.37,98.18
75,120317.77,0.59,0.84,229947989.41,38.27
44,85400.77,0.44,0.56,274950231.61,99.88
70,116245.52,0.4,0.77,243730210.86,57.14
68,123642.06,0.28,0.59,248565889.15,63.76
69,126914.72,0.41,0.87,246164843.92,60.47
56,132765.09,0.35,0.54,268964876.08,91.69
56,105190.94,0.35,0.56,268959098.58,91.68
64,137551.64,0.37,0.7,256940480.71,75.23
77,116258.0,0.5,0.58,223790339.15,29.84
53,91208.06,0.36,0.61,271802056.03,95.57
70,109654.3,0.53,0.64,243731343.99,57.14
66,98984.77,0.37,0.83,252929327.5,69.73
41,85836.76,0.6,0.64,274179422.49,98.83
71,137003.19,0.5,0.56,241191295.98,53.66
53,112790.5,0.39,0.53,271808710.74,95.58
49,123915.42,0.43,0.59,274197716.7,98.85
45,78432.49,0.42,0.72,274989552.55,99.94
54,124882.3,0.44,0.77,270922670.97,94.37
49,91673.05,0.47,0.5,274202854.86,98.86
64,136387.43,0.38,0.47,256970064.14,75.27
38,127414.55,0.38,0.55,272558316.65,96.61
72,145094.55,0.6,0.58,238524454.5,50.01
46,113428.08,0.36,0.63,274951569.09,99.88
63,85682.56,0.41,0.79,258782838.31,77.75
53,137183.21,0.44,0.56,271800389.37,95.57
45,123678.68,0.48,0.68,274980194.91,99.92
76,119826.12,0.47,0.7,226929695.01,34.14
76,121890.5,0.44,0.5,226957687.19,34.18
48,95077.84,0.25,0.78,274547307.1,99.33
74,195379.14,0.3,0.63,232962991.71,42.4
66,106018.14,0.37,0.61,252951757.54,69.76
58,137785.44,0.41,0.8,266520030.13,88.34
37,108550.44,0.58,0.54,271787528.88,95.55
67,121288.25,0.45,0.86,250761478.39,66.77
79,132420.26,0.41,0.71,217183941.09,20.8
69,140529.23,0.51,0.69,246172005.59,60.48
80,147227.97,0.41,0.87,213708744.95,16.04
78,109926.11,0.48,0.83,220516589.86,25.36
78,77783.1,0.36,0.72,220543321.72,25.4
74,106022.16,0.33,0.76,232939710.45,42.37
68,104979.99,0.56,0.64,248529684.88,63.71
76,104864.2,0.43,0.67,226940088.29,34.15
39,113707.9,0.39,0.43,273220004.41,97.51
51,99830.17,0.44,0.44,273211354.71,97.5
43,112057.4,0.49,0.87,274758775.84,99.62
71,131950.71,0.32,0.4,241236770.25,53.73
46,118096.1,0.42,0.52,274957270.48,99.89
82,106620.22,0.56,0.84,206507304.14,6.18
77,121368.45,0.31,0.42,223832316.04,29.9
41,121730.92,0.54,0.52,274192350.66,98.84
47,112238.25,0.57,0.74,274764778.65,99.63
36,91761.17,0.49,0.69,270933427.04,94.38
46,132979.51,0.39,0.81,274923623.03,99.84
61,117045.89,0.33,0.65,262201535.58,82.43
66,105785.84,0.49,0.64,252936461.12,69.74
56,109558.2,0.42,0.78,268928028.9,91.64
43,112054.29,0.5,0.71,274777101.73,99.64
74,132779.85,0.42,0.71,232933087.29,42.36
47,103143.52,0.34,0.91,274774133.89,99.64
44,105205.47,0.56,0.59,274933727.93,99.86
37,120713.49,0.36,0.59,271806042.15,95.58
58,129612.6,0.54,0.36,266563318.09,88.4
47,130058.32,0.33,0.69,274796982.16,99.67
36,117313.02,0.45,0.4,270967559.08,94.43
65,101482.52,0.31,0.64,255004690.74,72.58
35,68227.8,0.54,0.77,269978906.92,93.08
80,136294.08,0.49,0.65,213731791.31,16.07
57,121971.46,0.31,0.52,267820131.52,90.12
76,138653.54,0.49,0.83,226905683.15,34.11
73,131904.59,0.36,0.49,235820430.11,46.31
63,119016.63,0.52,0.71,258772183.92,77.73
66,125401.0,0.55,0.66,252924065.18,69.73
44,100892.02,0.53,0.45,274951152.67,99.88
56,100799.05,0.64,0.87,268898955.3,91.6
76,116050.12,0.45,0.49,226957042.75,34.18
39,92706.38,0.36,0.88,273177855.49,97.45
54,120964.11,0.38,0.39,270978382.99,94.44
65,200434.38,0.4,0.47,255025322.0,72.6
64,128601.52,0.46,0.53,256951118.69,75.24
52,107211.52,0.35,0.45,272571820.5,96.63
65,161002.03,0.47,0.76,254963305.08,72.52
54,88812.46,0.34,0.75,270941813.27,94.39
51,79227.44,0.43,0.8,273181961.86,97.46
57,98916.22,0.46,0.5,267804453.12,90.1
50,107739.88,0.48,0.61,273741118.72,98.23
50,138386.17,0.5,0.78,273711060.47,98.18
46,95178.81,0.33,0.62,274954589.05,99.89
62,95674.84,0.45,0.76,260529918.12,80.14
40,140659.68,0.28,0.7,273753011.43,98.24
58,158279.77,0.42,0.45,266571633.34,88.41
72,106604.91,0.47,0.81,238519991.43,50.01
62,137603.78,0.53,0.73,260513640.69,80.12
63,112769.32,0.44,0.78,258775290.07,77.74
76,118803.49,0.31,0.43,226980356.6,34.21
47,88016.31,0.46,0.51,274802341.06,99.68
61,148733.13,0.27,0.56,262225747.63,82.46
76,106379.7,0.48,0.58,226943821.58,34.16
36,82621.2,0.43,0.51,270954608.83,94.41
64,124024.17,0.38,0.79,256928482.53,75.21
58,115756.45,0.33,0.73,266543351.23,88.37
56,88321.32,0.48,0.72,268932374.98,91.64
46,92265.44,0.32,0.52,274964665.0,99.9
61,167771.07,0.42,0.89,262147699.05,82.35
56,94365.16,0.27,0.49,268972086.9,91.7
42,112361.07,0.52,0.77,274517485.26,99.29
74,113995.29,0.32,0.89,232926116.39,42.35
74,140684.8,0.6,0.74,232902769.1,42.32
74,109648.24,0.49,0.92,232905108.68,42.32
57,120491.78,0.48,0.72,267776634.63,90.06
49,112043.65,0.51,0.51,274198427.33,98.85
73,113923.78,0.32,0.43,235827994.75,46.32
68,141390.68,0.42,0.56,248553507.21,63.74
54,177704.17,0.37,0.39,270991824.36,94.46
74,110898.1,0.39,0.77,232931339.71,42.36
75,141412.99,0.48,0.56,229994511.19,38.34
62,121093.31,0.4,0.81,260525036.33,80.13
35,117949.72,0.36,0.53,270013490.51,93.12
74,98024.45,0.46,0.63,232941247.07,42.37
63,120076.09,0.38,0.91,258764505.29,77.72
36,142215.39,0.49,0.51,270949587.99,94.4
69,126686.99,0.46,0.73,246176749.66,60.49
44,100349.42,0.46,0.81,274922088.76,99.84
34,109330.45,0.35,0.46,268970197.3,91.69
48,102715.05,0.36,0.65,274549119.94,99.33
38,119119.02,0.4,0.6,272551069.98,96.6
56,108479.66,0.37,0.79,268931620.47,91.64
66,114926.64,0.45,0.67,252935893.69,69.74
42,103572.18,0.4,0.61,274548494.07,99.33
59,133932.78,0.55,0.77,265158093.77,86.48
41,105623.59,0.38,0.54,274208501.91,98.87
76,98406.58,0.35,0.79,226936676.37,34.15
63,158715.14,0.55,0.82,258741238.42,77.69
48,127131.02,0.38,0.85,274520151.64,99.29
57,125231.84,0.51,0.77,267765398.1,90.05
75,105607.09,0.48,0.62,229988737.63,38.33
52,124825.86,0.34,0.9,272520155.46,96.55
74,183050.72,0.49,0.58,232936247.9,42.36
55,95360.85,0.28,0.72,270000202.27,93.1
76,142815.32,0.4,0.47,226967984.28,34.19
68,131206.87,0.4,0.92,248507579.17,63.68
63,112191.67,0.46,0.76,258775359.98,77.74
69,186814.43,0.39,0.77,246168967.64,60.48
50,125946.36,0.39,0.4,273776641.87,98.27
42,115736.23,0.4,0.8,274527434.78,99.3
39,114887.06,0.62,0.81,273150892.98,97.42
53,88855.85,0.27,0.72,271800434.64,95.57
44,100331.65,0.27,0.54,274969568.22,99.91
54,152228.28,0.34,0.64,270954082.58,94.41
50,86330.85,0.55,0.43,273752153.92,98.24
49,114788.13,0.5,0.64,274183557.09,98.83
60,174341.2,0.49,0.47,263756094.09,84.56
68,116304.64,0.47,0.53,248549198.32,63.74
35,110745.86,0.25,0.46,270031217.25,93.15
63,124616.48,0.57,0.5,258791569.73,77.76
44,88744.68,0.37,0.45,274965448.59,99.9
74,121006.0,0.38,0.87,232919726.08,42.34
52,127953.37,0.23,0.71,272557461.83,96.61
48,126143.18,0.41,0.6,274548978.01,99.33
53,143120.39,0.49,0.68,271776702.48,95.54
60,98995.39,0.48,0.68,263734790.67,84.53
44,105932.26,0.53,0.83,274912170.3,99.83
64,112162.47,0.34,0.49,256968480.64,75.26
43,105854.97,0.35,0.55,274810040.71,99.69
63,131282.51,0.49,0.9,258749479.7,77.7
75,103637.6,0.52,0.63,229984137.35,38.32
70,120996.03,0.54,0.38,243760378.46,57.18
73,89279.93,0.42,0.52,235805075.63,46.29
56,94226.55,0.34,0.37,268978168.75,91.71
42,93064.2,0.37,0.9,274524738.77,99.3
55,138017.5,0.47,0.5,270004014.38,93.11
36,104762.92,0.54,0.88,270905557.0,94.34
76,106720.69,0.35,0.86,226928500.66,34.14
75,141618.85,0.51,0.62,229981703.77,38.32
42,87359.62,0.42,0.42,274563391.72,99.35
66,155714.35,0.41,0.44,252973558.44,69.79
49,90930.44,0.52,0.67,274182445.01,98.83
69,112284.23,0.42,0.6,246197381.3,60.52
41,125304.0,0.42,0.68,274187337.72,98.84
60,135148.84,0.3,0.6,263763043.94,84.57
72,124730.12,0.3,0.97,238516009.87,50.0
46,117560.9,0.58,0.64,274923870.64,99.85
61,126555.43,0.42,0.77,262176553.53,82.39
53,116746.01,0.56,0.86,271749998.06,95.5
42,133978.51,0.27,0.49,274582539.5,99.38
48,138984.58,0.2,0.52,274587752.68,99.39
70,113780.85,0.32,0.44,243777288.67,57.2
74,113341.68,0.42,0.42,232968043.73,42.41
68,140525.86,0.57,0.66,248517099.67,63.69
48,109426.83,0.56,0.56,274536585.73,99.32
67,113973.99,0.32,0.61,250807804.42,66.83
56,101994.23,0.52,0.91,268906200.43,91.61
53,157620.39,0.57,0.47,271793370.1,95.56
54,90498.03,0.25,0.65,270959201.46,94.42
71,129479.53,0.47,0.48,241206804.85,53.69
48,127987.19,0.29,0.55,274570227.1,99.36
73,142612.13,0.45,0.65,235786132.35,46.26
69,148864.68,0.25,0.85,246184574.02,60.5
38,114469.82,0.46,0.62,272540966.68,96.58
62,120925.19,0.34,0.42,260577944.39,80.21
61,152739.89,0.32,0.66,262204087.98,82.43
66,102084.93,0.39,0.47,252963810.12,69.78
46,104070.39,0.45,0.47,274957596.86,99.89
61,135821.3,0.58,0.7,262162172.9,82.37
70,104047.78,0.56,0.45,243749214.52,57.17
44,98771.54,0.38,0.61,274950919.89,99.88
67,193929.96,0.4,0.7,250779812.37,66.79
39,113291.26,0.35,0.64,273200579.43,97.49
45,123631.85,0.34,0.44,275027377.04,99.99
73,110229.66,0.41,0.87,235768920.71,46.24
53,107002.48,0.55,0.57,271787360.1,95.55
51,121953.62,0.52,0.79,273162269.75,97.43
56,122386.77,0.5,0.6,268938538.42,91.65
57,112415.96,0.41,0.61,267798243.18,90.09
45,88573.42,0.35,0.6,275004873.22,99.96
70,118636.99,0.52,0.57,243739432.5,57.15
55,135490.15,0.47,0.38,270020301.65,93.13
48,100075.96,0.28,0.62,274560413.23,99.35
69,197064.24,0.42,0.87,246143478.64,60.44
42,88836.93,0.37,0.8,274534730.72,99.31
54,110125.02,0.29,0.51,270972153.96,94.44
57,101794.62,0.46,0.7,267784130.33,90.07
67,127689.33,0.56,0.87,250745044.39,66.74
43,130842.33,0.36,0.76,274784196.57,99.65
41,82911.18,0.31,0.44,274220812.75,98.88
76,126942.62,0.51,0.79,226912185.53,34.12
79,145315.54,0.34,0.56,217213944.04,20.84
58,113243.14,0.36,0.63,266550141.56,88.38
73,99400.36,0.33,0.65,235802209.29,46.29
80,117607.42,0.36,0.83,213727989.55,16.07
71,113330.04,0.41,0.92,241161950.5,53.62
77,152620.45,0.47,0.79,223759921.88,29.8
74,77516.05,0.29,0.42,232972719.13,42.41
74,118953.41,0.3,0.89,232928114.15,42.35
71,86073.33,0.35,0.46,241216062.32,53.7
76,138602.01,0.29,0.49,226981240.64,34.21
41,133786.85,0.6,0.65,274166196.64,98.81
65,108634.56,0.37,0.63,255000306.92,72.57
65,105689.03,0.43,0.71,254985817.43,72.55
59,118171.8,0.46,0.61,265192520.5,86.52
50,113377.49,0.43,0.88,273714704.35,98.19
45,110289.81,0.5,0.49,275000552.67,99.95
74,160485.63,0.23,0.53,232989169.39,42.44
58,94305.17,0.36,0.9,266525342.68,88.35
46,131276.11,0.5,0.47,274955060.24,99.89
40,95916.98,0.4,0.7,273739729.19,98.22
69,102420.18,0.57,0.7,246172479.01,60.48
63,100759.19,0.52,0.66,258781829.95,77.75
80,121555.84,0.54,0.76,213713384.9,16.05
50,146231.29,0.31,0.43,273788579.34,98.29
63,116236.12,0.49,0.84,258761724.25,77.72
48,116002.37,0.35,0.44,274574812.44,99.37
56,124729.21,0.5,0.56,268943274.12,91.66
76,106020.73,0.38,0.41,226972586.44,34.2
47,93646.74,0.46,0.61,274794377.43,99.67
39,101072.07,0.42,0.72,273186426.96,97.47
53,123626.51,0.37,0.84,271774281.02,95.53
62,109707.6,0.37,0.8,260531395.71,80.14
61,102687.11,0.57,0.66,262176956.83,82.39
55,98139.66,0.46,0.85,269969401.46,93.06
54,148506.6,0.47,0.59,270940340.78,94.39
77,112549.19,0.27,0.67,223806600.78,29.86
72,143627.98,0.49,0.74,238516357.05,50.0
71,112831.27,0.39,0.65,241195805.86,53.67
53,154604.27,0.33,0.81,271777832.23,95.54
70,137858.71,0.34,0.49,243773311.73,57.2
53,81256.64,0.52,0.7,271781911.41,95.54
55,108256.47,0.26,0.73,270000760.91,93.11
62,111763.55,0.3,0.86,260531724.49,80.14
42,82469.48,0.49,0.91,274517120.66,99.29
71,116785.73,0.27,0.67,241206792.32,53.69
53,109663.34,0.3,0.74,271795633.71,95.56
74,99264.08,0.56,0.64,232930175.96,42.35
76,121407.85,0.26,0.66,226959883.75,34.18
74,98855.13,0.36,0.84,232929937.49,42.35
70,104944.36,0.31,0.83,243734796.95,57.15
62,109148.83,0.35,0.85,260528389.01,80.14
77,89719.52,0.47,0.44,223807560.42,29.87
59,141078.47,0.48,0.82,265157898.8,86.48
52,136126.65,0.37,0.84,272521215.25,96.56
76,76105.66,0.32,0.57,226958873.91,34.18
52,100544.73,0.3,0.62,272558751.18,96.61
42,146634.37,0.38,0.77,274527504.58,99.3
77,94267.88,0.51,0.69,223780677.55,29.83
35,89845.87,0.3,0.92,269980231.83,93.08
44,137101.38,0.32,0.64,274955227.52,99.89
69,126935.7,0.28,0.75,246196335.23,60.52
68,111525.05,0.48,0.8,248518269.91,63.7
49,102301.02,0.49,0.71,274180071.51,98.83
79,180426.44,0.46,0.81,217151236.22,20.75
62,149976.43,0.62,0.72,260499838.97,80.1
66,134783.91,0.37,0.57,252957965.9,69.77
44,106972.25,0.39,0.4,274972821.17,99.91
74,120740.84,0.36,0.6,232955642.46,42.39
41,111128.95,0.48,0.77,274172524.11,98.82
57,115311.89,0.48,0.83,267764286.97,90.04
45,126695.64,0.41,0.52,275009359.22,99.96
55,131885.04,0.42,0.59,269998897.02,93.1
58,127169.44,0.42,0.45,266566982.26,88.4
62,93130.46,0.41,0.78,260531754.43,80.14
65,129479.5,0.48,0.91,254948978.42,72.5
54,95974.46,0.52,0.76,270923493.28,94.37
42,86944.1,0.44,0.68,274539325.4,99.32
74,131222.63,0.49,0.66,232930452.05,42.35
41,116026.32,0.56,0.43,274200222.57,98.85
56,144774.97,0.4,0.75,268928705.61,91.64
77,186926.09,0.51,0.69,223761956.09,29.8
47,93615.85,0.53,0.75,274773267.25,99.64
46,144116.52,0.32,0.87,274923049.45,99.84
50,103635.19,0.42,0.76,273730484.17,98.21
65,126220.5,0.32,0.76,254990740.82,72.56
39,115004.76,0.58,0.82,273153845.39,97.42
57,116888.27,0.48,0.86,267760166.25,90.04
69,129504.43,0.37,0.72,246188407.91,60.51
61,131403.19,0.43,0.45,262215709.83,82.45
51,113757.64,0.5,0.66,273182605.5,97.46
47,103712.51,0.43,0.74,274782618.14,99.65
53,96734.06,0.33,0.42,271824611.3,95.6
59,119796.15,0.4,0.44,265219348.44,86.56
80,88811.97,0.36,0.47,213765828.45,16.12
71,127507.57,0.29,0.76,241194272.7,53.67
76,139667.49,0.53,0.64,226927023.96,34.14
49,121920.42,0.51,0.63,274183500.43,98.83
50,128057.38,0.49,0.44,273758480.51,98.25
52,137996.1,0.53,0.78,272507671.75,96.54
41,109920.26,0.31,0.57,274212927.03,98.87
65,94650.44,0.34,0.48,255016555.58,72.59
47,95667.26,0.37,0.73,274790729.06,99.66
42,123232.92,0.48,0.64,274535504.3,99.31
