age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
49,63956.81,0.19,0.29,35947.7,32.71
41,78637.19,0.06,0.47,42743.79,37.46
56,52329.94,0.24,0.56,5991.06,11.77
38,47616.04,0.2,0.33,27951.25,27.12
41,69387.04,0.21,0.42,31326.83,29.48
34,78201.95,0.06,0.15,65393.49,53.3
26,66333.93,0.1,0.55,20570.67,21.96
39,67594.86,0.07,0.38,42272.25,37.13
19,38633.71,0.12,0.49,3393.66,9.95
26,37910.27,0.21,0.5,9009.24,13.88
47,79298.26,0.19,0.23,49716.31,42.34
50,77205.95,0.2,0.36,34806.67,31.91
56,44818.37,0.19,0.58,5819.28,11.65
23,50541.86,0.12,0.14,31437.53,29.56
40,73717.22,0.11,0.44,38641.67,34.59
52,77990.05,0.08,0.58,25849.88,25.65
19,35955.18,0.26,0.25,5627.68,11.51
44,52003.71,0.2,0.53,18552.89,20.55
28,44959.23,0.1,0.57,14942.73,18.02
48,50253.32,0.09,0.47,24566.51,24.75
36,58925.63,0.27,0.22,35096.57,32.11
35,55403.5,0.24,0.27,32089.12,30.01
44,121955.5,0.21,0.12,86313.56,67.92
26,66433.9,0.15,0.52,19738.48,21.38
58,75568.44,0.12,0.52,19850.8,21.46
30,62413.68,0.29,0.42,19568.3,21.26
45,57613.36,0.25,0.28,32043.08,29.98
26,45098.8,0.13,0.14,30641.64,29.0
43,59923.36,0.26,0.48,20862.17,22.16
22,45714.58,0.24,0.46,6408.65,12.06
51,68027.44,0.12,0.56,22375.17,23.22
19,37099.42,0.16,0.47,2135.08,9.07
37,56183.23,0.1,0.51,27038.48,26.48
49,54257.66,0.08,0.47,26675.55,26.23
34,42734.66,0.23,0.42,19403.01,21.14
32,84064.54,0.12,0.31,50870.43,43.14
23,106362.8,0.26,0.55,14855.68,17.96
59,80630.93,0.3,0.43,13572.08,17.07
44,48355.57,0.07,0.3,35486.75,32.39
46,77591.52,0.17,0.14,57517.88,47.79
20,59612.28,0.25,0.25,19838.38,21.45
24,40394.12,0.25,0.37,10801.38,15.13
27,58995.16,0.24,0.24,29563.91,28.25
51,55129.83,0.14,0.21,36793.74,33.3
59,90680.69,0.16,0.36,33930.68,31.3
43,68801.09,0.2,0.18,47701.05,40.93
31,44003.81,0.29,0.5,11115.5,15.35
27,62717.52,0.13,0.34,31810.11,29.82
31,76823.95,0.28,0.39,27943.53,27.11
49,65379.4,0.12,0.17,48512.7,41.49
59,63673.82,0.3,0.26,19390.62,21.13
29,51995.35,0.22,0.31,25590.62,25.47
22,29344.99,0.17,0.5,2473.24,9.31
52,58668.11,0.2,0.49,18064.0,20.21
56,67386.81,0.12,0.21,40542.0,35.92
22,40765.74,0.12,0.41,11858.48,15.87
56,73345.69,0.08,0.22,46744.11,40.26
37,54864.34,0.08,0.59,23204.73,23.8
24,41380.08,0.14,0.58,7245.35,12.64
52,76784.98,0.24,0.38,28775.86,27.7
36,63314.72,0.2,0.45,27118.3,26.54
31,49601.48,0.08,0.5,23296.81,23.87
59,76175.05,0.26,0.46,12395.29,16.24
41,53200.33,0.2,0.45,24119.31,24.44
37,50963.02,0.29,0.58,11765.46,15.8
29,29737.83,0.22,0.4,12238.51,16.13
19,29637.83,0.09,0.42,2733.47,9.49
42,90891.34,0.17,0.52,33335.38,30.88
25,27708.87,0.21,0.43,6543.08,12.15
43,50965.42,0.06,0.47,29167.46,27.97
39,68972.58,0.05,0.22,55601.9,46.45
33,36535.0,0.08,0.29,26590.37,26.17
19,30148.41,0.11,0.17,9563.22,14.26
30,77912.44,0.16,0.35,39625.99,35.28
25,102315.36,0.17,0.33,47934.62,41.09
33,62117.4,0.08,0.6,23259.97,23.84
39,49994.29,0.22,0.41,24232.36,24.52
37,48606.7,0.2,0.49,20065.33,21.61
47,64942.51,0.12,0.27,43087.85,37.7
43,67273.32,0.05,0.52,34087.17,31.41
51,108588.7,0.07,0.41,57694.07,47.91
50,81072.7,0.15,0.45,34063.96,31.39
53,61670.72,0.09,0.25,39963.83,35.52
56,53429.47,0.14,0.37,21423.41,22.56
44,170984.77,0.21,0.42,69290.14,56.02
29,64381.77,0.19,0.39,27564.93,26.85
53,51595.22,0.11,0.56,16049.44,18.8
26,45788.69,0.14,0.55,12325.3,16.19
32,45420.29,0.2,0.59,12525.54,16.33
28,30254.97,0.27,0.43,8874.68,13.78
20,44237.75,0.24,0.59,-2476.01,5.85
27,94755.39,0.19,0.52,26700.75,26.24
21,23720.59,0.14,0.24,6081.34,11.83
39,62274.99,0.14,0.31,39244.87,35.01
44,53573.05,0.27,0.22,32318.63,30.17
26,58234.7,0.06,0.1,46486.71,40.08
20,36484.33,0.3,0.19,8337.75,13.41
24,30825.02,0.22,0.1,16388.67,19.04
46,50802.27,0.22,0.46,20364.74,21.82
47,52165.02,0.06,0.31,36405.82,33.03
44,92259.51,0.2,0.26,54928.33,45.98
43,90625.21,0.17,0.48,36582.58,33.15
30,49789.43,0.08,0.52,21768.59,22.8
23,70489.42,0.12,0.59,15053.17,18.1
52,58363.58,0.27,0.42,17823.74,20.04
55,54339.1,0.19,0.33,22795.43,23.51
33,58199.75,0.15,0.25,38063.96,34.19
54,64415.38,0.07,0.21,44031.66,38.36
33,49839.66,0.23,0.21,31856.54,29.85
41,62510.83,0.23,0.3,34724.11,31.85
24,60875.97,0.2,0.6,7761.09,13.0
39,63472.87,0.18,0.1,51375.73,43.5
41,62838.17,0.16,0.2,46012.74,39.75
34,66813.74,0.2,0.19,44751.97,38.86
33,69491.83,0.11,0.46,33632.55,31.09
43,61679.13,0.29,0.28,32178.71,30.07
54,53201.42,0.2,0.33,23011.59,23.67
29,56106.56,0.13,0.17,39854.67,35.44
33,40390.72,0.16,0.3,24978.96,25.04
22,39601.24,0.25,0.15,16132.24,18.86
39,39565.48,0.09,0.37,27026.6,26.47
31,37858.01,0.12,0.15,29835.51,28.44
40,43391.88,0.22,0.5,17964.06,20.14
37,81542.76,0.13,0.38,44867.22,38.95
52,61134.15,0.25,0.46,17548.55,19.85
32,41946.14,0.08,0.31,28591.87,27.57
22,51246.06,0.24,0.29,16949.4,19.43
45,82471.43,0.07,0.15,69108.77,55.89
47,71543.45,0.05,0.36,45288.89,39.24
46,59969.46,0.27,0.36,26298.41,25.96
53,64144.26,0.2,0.33,28996.34,27.85
26,66598.42,0.14,0.47,23816.05,24.23
34,51741.22,0.11,0.52,23458.49,23.98
54,60165.27,0.2,0.48,16971.82,19.44
48,58722.1,0.18,0.17,41281.85,36.44
36,42650.74,0.3,0.41,17112.61,19.54
20,56930.52,0.3,0.14,21884.8,22.88
31,110679.97,0.21,0.45,40399.76,35.82
22,31774.6,0.16,0.29,10101.92,14.64
44,81781.98,0.17,0.17,59104.32,48.9
43,52046.49,0.22,0.53,18167.82,20.28
48,64552.43,0.08,0.41,36329.62,32.98
29,87712.17,0.13,0.28,52516.36,44.29
25,40522.1,0.07,0.12,29807.93,28.42
49,61946.98,0.07,0.37,37189.37,33.58
28,33511.82,0.1,0.56,11369.48,15.53
57,48604.94,0.17,0.4,15117.98,18.15
31,36407.82,0.25,0.59,8449.5,13.49
49,69543.48,0.17,0.17,48259.19,41.32
25,63457.04,0.13,0.38,27604.72,26.88
54,56471.45,0.07,0.5,21962.31,22.93
38,65650.42,0.19,0.36,34719.36,31.85
22,38046.83,0.12,0.15,20747.95,22.08
25,61378.85,0.2,0.39,21658.1,22.72
19,39147.92,0.29,0.41,-407.93,7.29
31,35945.75,0.08,0.46,18531.43,20.53
40,80307.42,0.1,0.48,38876.92,34.76
39,55961.92,0.17,0.49,25084.82,25.12
40,47350.87,0.29,0.43,18565.64,20.56
46,56673.85,0.24,0.21,35055.01,32.09
27,31568.06,0.27,0.3,12305.78,16.18
44,48431.03,0.13,0.49,23389.7,23.93
27,52748.26,0.3,0.58,5375.09,11.34
33,61004.06,0.08,0.14,51493.05,43.58
28,56896.01,0.06,0.37,32218.45,30.1
42,62487.8,0.26,0.26,35383.3,32.32
26,40043.34,0.28,0.21,17968.39,20.14
42,61611.08,0.07,0.35,40798.42,36.1
34,52134.52,0.08,0.4,31210.01,29.4
44,45606.48,0.06,0.1,43108.96,37.72
45,52914.14,0.08,0.49,27262.86,26.64
55,76229.86,0.1,0.51,26024.5,25.77
22,80017.58,0.29,0.58,2647.25,9.43
42,74292.27,0.22,0.19,49396.7,42.11
37,96187.7,0.24,0.4,39644.54,35.29
54,61045.22,0.24,0.31,24677.41,24.83
57,100106.77,0.18,0.27,49105.04,41.91
28,107025.63,0.25,0.38,39305.17,35.06
43,44776.38,0.2,0.49,19088.44,20.92
36,63308.54,0.13,0.11,52907.81,44.57
37,61708.06,0.19,0.58,18975.51,20.84
54,53817.43,0.18,0.5,14400.3,17.65
28,60384.16,0.26,0.48,16252.07,18.94
51,62051.99,0.3,0.48,14710.49,17.86
23,34909.81,0.15,0.29,13227.26,16.83
53,59941.06,0.24,0.48,15974.61,18.75
52,86365.44,0.07,0.29,54460.31,45.65
51,64355.2,0.24,0.55,14159.44,17.48
39,72750.62,0.14,0.19,54017.82,45.34
35,54996.0,0.06,0.25,42620.75,37.37
40,69640.69,0.14,0.38,39062.99,34.89
55,45007.16,0.2,0.26,21097.87,22.33
33,50498.78,0.08,0.31,34208.03,31.49
53,58807.0,0.28,0.35,20651.04,22.02
46,48214.48,0.07,0.53,23396.64,23.94
25,37115.6,0.28,0.36,9812.44,14.44
50,67049.49,0.23,0.28,34730.44,31.86
29,55116.41,0.13,0.22,36242.59,32.92
28,67089.6,0.15,0.3,36737.88,33.26
27,42478.84,0.24,0.36,16163.72,18.88
32,57257.28,0.2,0.47,21648.84,22.71
31,46544.15,0.22,0.16,31108.44,29.33
43,75668.24,0.15,0.21,53897.07,45.26
20,64086.03,0.17,0.29,24373.05,24.62
53,68766.65,0.3,0.28,28015.91,27.16
25,69133.92,0.1,0.3,38277.92,34.34
39,61916.71,0.15,0.5,26958.35,26.43
36,74977.02,0.12,0.26,50999.01,43.23
21,42072.55,0.24,0.35,8581.55,13.58
57,44958.76,0.24,0.41,9841.72,14.46
59,59374.59,0.12,0.22,30548.55,28.94
29,40977.47,0.07,0.46,20239.62,21.73
57,125693.67,0.05,0.37,66285.87,53.92
42,57700.69,0.16,0.32,35478.99,32.38
37,72069.15,0.15,0.5,29843.42,28.44
22,42484.8,0.3,0.22,13146.91,16.77
44,48565.73,0.17,0.54,19105.88,20.94
56,39304.34,0.11,0.38,15374.47,18.33
50,75820.24,0.27,0.4,26057.92,25.8
57,93335.53,0.17,0.54,21063.86,22.3
54,50233.0,0.2,0.51,12542.03,16.35
58,39012.01,0.07,0.4,13147.6,16.77
55,54358.72,0.15,0.48,17265.26,19.65
51,49891.38,0.29,0.32,20420.15,21.85
54,51153.26,0.2,0.37,19621.85,21.3
21,51879.64,0.14,0.13,29349.57,28.1
27,49699.21,0.21,0.14,31150.67,29.36
26,38605.03,0.28,0.51,5825.75,11.65
51,71948.23,0.12,0.13,54748.54,45.85
24,58207.7,0.18,0.18,32752.71,30.48
59,50554.96,0.29,0.5,2050.16,9.01
57,59506.16,0.09,0.1,42130.45,37.03
22,51829.74,0.23,0.24,20142.64,21.66
31,62643.81,0.2,0.39,27547.28,26.84
20,39658.57,0.22,0.4,5060.68,11.12
23,76624.22,0.14,0.49,22676.88,23.43
45,73196.34,0.13,0.35,42665.88,37.41
50,55616.93,0.22,0.35,25052.64,25.09
39,55272.85,0.1,0.46,29445.8,28.16
26,41561.62,0.15,0.35,18395.6,20.44
56,69629.11,0.1,0.4,30134.44,28.65
26,40820.44,0.05,0.55,14152.77,17.47
21,34994.69,0.29,0.3,5624.29,11.51
21,62361.95,0.16,0.29,25628.01,25.5
40,64927.02,0.29,0.1,44698.7,38.83
24,71296.98,0.09,0.41,31516.16,29.61
20,54128.67,0.2,0.11,26869.27,26.36
41,48475.62,0.1,0.35,31968.49,29.93
20,37493.61,0.25,0.5,-597.31,7.16
56,77905.43,0.25,0.37,24952.28,25.02
35,44898.48,0.08,0.23,35603.7,32.47
53,67538.96,0.28,0.49,14299.23,17.57
52,60319.82,0.1,0.23,40047.87,35.58
41,44183.06,0.2,0.47,20111.04,21.64
48,64337.11,0.3,0.41,22138.97,23.06
26,38524.23,0.27,0.18,18782.05,20.71
40,48210.87,0.29,0.55,12914.92,16.61
54,59842.99,0.14,0.2,37412.84,33.73
23,25317.13,0.08,0.59,2248.54,9.15
31,46517.5,0.1,0.1,39569.84,35.24
47,142107.74,0.18,0.23,87686.83,68.88
49,74003.79,0.25,0.2,43305.24,37.85
34,47205.18,0.09,0.11,42137.35,37.04
48,93787.55,0.21,0.47,32994.09,30.64
34,46138.72,0.13,0.45,23483.57,24.0
30,46781.61,0.14,0.5,18661.67,20.62
35,45522.66,0.22,0.23,29781.65,28.4
34,62388.43,0.17,0.32,36085.85,32.81
30,84483.85,0.25,0.43,28628.27,27.59
26,36952.17,0.09,0.32,19686.85,21.34
38,41113.82,0.25,0.45,17665.15,19.93
21,63230.07,0.07,0.42,23865.51,24.26
34,94358.83,0.1,0.16,74112.23,59.39
48,42999.22,0.21,0.49,15659.92,18.53
41,70137.29,0.26,0.46,24768.29,24.89
46,66435.32,0.11,0.43,34544.14,31.73
58,46334.15,0.13,0.18,24621.85,24.79
23,28925.48,0.18,0.23,10811.51,15.14
38,80687.36,0.1,0.3,53796.13,45.19
58,59241.99,0.25,0.24,22858.13,23.56
19,41266.31,0.24,0.21,10402.31,14.85
48,54209.49,0.09,0.5,25308.54,25.27
39,51239.54,0.17,0.42,26822.8,26.33
38,39145.94,0.24,0.38,19674.15,21.33
24,42701.4,0.13,0.21,23483.08,24.0
40,94265.85,0.21,0.56,27506.37,26.81
36,48638.1,0.06,0.2,41055.98,36.28
26,32648.99,0.2,0.5,7465.78,12.8
57,64802.74,0.09,0.58,15507.95,18.42
50,73024.1,0.26,0.46,22024.28,22.98
51,53591.66,0.14,0.6,14838.69,17.95
34,53253.53,0.12,0.43,28347.78,27.4
30,58573.02,0.26,0.21,32644.82,30.4
56,55877.29,0.06,0.2,36449.85,33.06
52,80899.65,0.15,0.26,47417.65,40.73
32,129730.42,0.14,0.1,100800.07,78.05
54,42008.21,0.12,0.44,16143.29,18.86
51,87571.55,0.28,0.23,43346.76,37.88
41,63836.51,0.24,0.51,21753.34,22.79
20,69881.91,0.07,0.28,35561.97,32.44
59,68772.45,0.23,0.34,20977.58,22.24
39,62368.42,0.18,0.58,19931.65,21.51
20,53264.0,0.28,0.22,16520.54,19.13
45,57271.74,0.13,0.46,27950.19,27.12
27,40580.54,0.19,0.48,12398.29,16.25
19,52485.14,0.18,0.21,20406.26,21.84
29,42445.46,0.17,0.35,20948.3,22.22
21,52553.59,0.16,0.28,20703.9,22.05
41,62649.41,0.1,0.49,31285.18,29.45
44,41554.78,0.24,0.41,19486.14,21.2
22,34987.6,0.16,0.34,9995.06,14.57
36,65314.55,0.29,0.49,19300.66,21.07
24,40361.88,0.12,0.22,22292.87,23.16
53,38171.18,0.22,0.48,10442.17,14.88
40,90640.81,0.29,0.53,22092.49,23.02
33,60029.25,0.22,0.54,18174.59,20.28
40,69480.33,0.27,0.49,22022.8,22.97
55,52490.31,0.26,0.3,19655.1,21.32
30,63603.58,0.14,0.59,18824.38,20.74
56,104462.48,0.2,0.29,48817.3,41.71
36,50230.13,0.09,0.42,29507.74,28.21
53,100425.62,0.18,0.18,62596.07,51.34
48,69229.74,0.11,0.59,23823.72,24.23
42,51581.02,0.24,0.45,21271.92,22.45
48,124734.33,0.18,0.48,45637.26,39.48
32,63018.92,0.15,0.13,48102.49,41.21
24,58414.66,0.12,0.48,18806.35,20.73
21,37008.7,0.3,0.49,-883.5,6.96
34,48066.7,0.07,0.44,27838.74,27.04
25,50273.61,0.06,0.25,31435.3,29.56
32,93467.34,0.1,0.34,54369.07,45.59
27,46049.12,0.29,0.16,24244.76,24.53
33,56898.38,0.29,0.34,24673.87,24.83
39,94403.56,0.21,0.22,58807.78,48.69
53,56054.0,0.27,0.27,24271.33,24.55
20,47977.45,0.1,0.18,24093.92,24.42
45,79738.46,0.29,0.22,43810.83,38.21
20,36141.02,0.09,0.14,17695.14,19.95
53,65508.36,0.08,0.56,22755.92,23.49
36,71765.95,0.08,0.37,44959.56,39.01
32,50763.45,0.19,0.3,28747.75,27.68
38,76428.1,0.25,0.37,34684.6,31.83
36,52332.89,0.14,0.41,27802.32,27.02
28,42974.2,0.29,0.56,6077.26,11.83
43,46183.81,0.16,0.19,35260.89,32.23
20,32173.18,0.09,0.25,11166.98,15.39
43,52316.02,0.17,0.59,18042.27,20.19
51,55818.73,0.22,0.29,28163.6,27.27
54,70726.32,0.26,0.11,42289.72,37.14
49,44370.86,0.16,0.17,31704.81,29.74
32,37034.79,0.2,0.11,28555.81,27.54
19,27467.9,0.12,0.59,-3964.66,4.81
34,66169.49,0.21,0.24,40233.34,35.71
21,45674.33,0.3,0.56,-2190.45,6.05
53,50558.86,0.06,0.6,16029.3,18.78
59,79797.75,0.27,0.4,17377.39,19.73
24,37381.33,0.19,0.12,21084.08,22.32
43,70639.89,0.11,0.14,57912.61,48.07
31,50222.37,0.29,0.34,20835.77,22.14
52,50067.34,0.17,0.3,26188.07,25.89
26,41020.73,0.13,0.4,16833.19,19.35
39,75067.24,0.1,0.32,49240.39,42.0
52,67010.59,0.11,0.57,21443.87,22.57
22,61850.25,0.26,0.37,15804.4,18.63
43,68720.13,0.2,0.45,28974.63,27.83
33,40271.83,0.28,0.55,10351.58,14.82
22,100520.85,0.11,0.17,64980.81,53.01
30,60583.38,0.08,0.21,44449.71,38.65
50,70868.34,0.05,0.15,57888.75,48.05
50,56541.51,0.18,0.17,38704.1,34.64
46,85676.79,0.3,0.36,33730.43,31.16
31,42364.19,0.22,0.26,24211.18,24.5
49,73151.48,0.13,0.31,43553.29,38.03
32,36448.16,0.27,0.59,8233.04,13.33
38,73328.67,0.25,0.18,47725.29,40.94
36,46856.12,0.05,0.37,31609.65,29.68
47,67203.06,0.25,0.15,43609.5,38.07
24,75930.98,0.13,0.26,42084.57,37.0
50,77501.48,0.09,0.36,44231.13,38.5
47,88634.91,0.11,0.57,31896.7,29.88
20,62167.66,0.17,0.3,23371.07,23.92
41,55070.72,0.16,0.13,44634.17,38.78
37,71087.71,0.12,0.29,46624.38,40.17
49,44375.78,0.09,0.17,34833.03,31.93
23,35433.29,0.24,0.21,13395.18,16.94
37,91340.58,0.3,0.41,31968.09,29.93
52,55525.02,0.24,0.13,34346.23,31.59
28,33102.66,0.12,0.33,17767.08,20.0
43,116120.57,0.11,0.4,61295.48,50.43
20,49023.9,0.1,0.31,18642.34,20.61
29,67388.55,0.08,0.11,55303.32,46.24
49,50238.16,0.19,0.59,13269.47,16.85
33,62007.37,0.2,0.28,35602.79,32.47
27,54699.44,0.23,0.49,14297.26,17.57
41,51798.77,0.22,0.26,32195.68,30.09
37,57841.04,0.12,0.34,36203.46,32.89
27,34213.93,0.13,0.29,18577.07,20.57
53,55446.45,0.22,0.27,27088.03,26.52
39,80730.79,0.14,0.11,66215.93,53.87
27,40869.55,0.1,0.28,24159.9,24.47
46,111867.58,0.14,0.54,38834.04,34.73
25,31801.24,0.12,0.45,10493.23,14.91
34,54425.1,0.07,0.17,45228.34,39.2
34,49565.12,0.26,0.4,21224.58,22.42
51,58759.03,0.26,0.55,11938.92,15.92
22,73017.02,0.1,0.45,25149.66,25.16
22,30703.66,0.07,0.17,16227.65,18.92
57,51086.97,0.23,0.53,6058.73,11.81
58,68280.3,0.1,0.25,37030.87,33.47
35,60448.22,0.15,0.33,36295.39,32.95
55,61798.84,0.07,0.36,31791.31,29.8
57,45517.26,0.11,0.53,10826.74,15.15
47,61545.6,0.25,0.57,14922.88,18.01
54,83132.94,0.25,0.56,13053.86,16.7
56,41157.3,0.1,0.1,28239.36,27.32
57,48242.24,0.13,0.56,8666.65,13.64
55,40607.39,0.08,0.13,28621.16,27.59
53,69832.84,0.07,0.23,47579.38,40.84
25,73615.57,0.3,0.36,21842.11,22.85
45,60081.83,0.21,0.34,31334.38,29.48
46,50573.47,0.19,0.4,24873.86,24.97
40,49935.98,0.24,0.34,26539.57,26.13
32,52106.76,0.26,0.57,11942.35,15.93
25,43276.85,0.25,0.22,19549.22,21.25
55,76768.34,0.05,0.24,51073.19,43.28
40,53076.07,0.1,0.56,23391.4,23.93
23,51869.56,0.21,0.14,27560.04,26.85
20,34664.71,0.14,0.4,5451.29,11.39
45,53205.59,0.3,0.44,18565.81,20.56
39,56722.95,0.22,0.35,29880.97,28.47
56,63825.28,0.29,0.45,12416.5,16.26
33,75171.49,0.1,0.19,57239.51,47.6
39,57766.71,0.27,0.53,17634.81,19.91
28,37868.51,0.13,0.17,26025.98,25.77
41,82143.32,0.3,0.3,38694.9,34.63
57,46165.8,0.09,0.14,29736.72,28.37
23,48675.46,0.18,0.37,15950.42,18.73
19,36708.49,0.25,0.43,-74.22,7.53
31,52983.86,0.16,0.57,16420.29,19.06
39,54756.74,0.17,0.47,25311.86,25.27
44,73937.68,0.3,0.37,29590.74,28.27
39,35752.28,0.16,0.57,15290.91,18.27
36,83265.74,0.2,0.34,43251.02,37.82
55,47697.65,0.06,0.38,23231.66,23.82
50,68798.59,0.26,0.4,25064.36,25.1
54,65683.91,0.21,0.3,29577.18,28.26
35,86441.68,0.15,0.52,33164.79,30.76
53,63548.62,0.05,0.19,46791.49,40.29
29,42599.69,0.2,0.38,18932.67,20.81
39,44420.65,0.05,0.46,26918.74,26.4
44,57813.71,0.05,0.55,27921.8,27.1
22,23447.75,0.2,0.54,-1235.43,6.71
52,52613.61,0.1,0.35,28813.36,27.72
36,55510.08,0.1,0.42,31389.53,29.52
58,47372.58,0.21,0.3,16070.44,18.81
53,60998.02,0.06,0.33,35488.59,32.39
59,51902.08,0.13,0.55,8107.58,13.25
47,57974.26,0.09,0.57,23588.68,24.07
47,40996.35,0.2,0.55,13967.67,17.34
56,43505.05,0.22,0.17,22160.15,23.07
39,73082.72,0.23,0.53,23455.79,23.98
31,70575.55,0.11,0.57,24366.23,24.61
59,36815.34,0.07,0.28,15318.45,18.29
35,48675.51,0.07,0.36,32262.93,30.13
27,72305.06,0.16,0.49,24374.6,24.62
59,46041.87,0.29,0.38,6515.85,12.13
19,35418.72,0.1,0.6,-1329.27,6.65
20,71556.65,0.11,0.33,29519.71,28.22
47,57535.01,0.08,0.46,30398.8,28.83
51,54543.52,0.2,0.5,17074.62,19.52
28,49471.14,0.22,0.35,21332.84,22.49
58,103358.0,0.21,0.53,19880.57,21.48
39,69109.63,0.27,0.37,30467.96,28.88
46,63037.61,0.17,0.31,36933.09,33.4
29,45948.43,0.08,0.15,35854.51,32.64
52,70440.03,0.12,0.3,40743.33,36.06
26,61094.28,0.22,0.47,17296.67,19.67
40,49041.72,0.2,0.56,16952.0,19.43
26,61674.86,0.18,0.23,34152.06,31.45
33,55065.86,0.22,0.28,31271.85,29.44
35,59364.04,0.21,0.18,40932.58,36.19
41,51167.42,0.27,0.45,20107.04,21.64
42,56856.13,0.2,0.58,17929.33,20.11
37,47951.19,0.24,0.42,21243.65,22.43
23,31551.76,0.11,0.41,9313.63,14.09
50,68220.23,0.22,0.38,28913.03,27.79
19,32078.31,0.28,0.14,6762.04,12.31
41,47455.95,0.15,0.46,23658.19,24.12
55,119645.41,0.24,0.4,39196.63,34.98
26,35814.21,0.23,0.43,9731.47,14.38
31,77702.45,0.06,0.55,32251.5,30.13
26,32983.32,0.2,0.49,8093.48,13.24
41,70068.51,0.08,0.49,35251.99,32.22
19,33462.22,0.29,0.56,-6790.33,2.83
42,54127.42,0.25,0.59,13484.74,17.01
53,63531.51,0.08,0.39,32605.38,30.37
42,63412.1,0.08,0.15,53765.8,45.17
35,48698.6,0.2,0.33,27398.03,26.73
23,33645.22,0.14,0.49,6560.65,12.16
38,44141.1,0.06,0.11,41937.79,36.9
39,66495.77,0.19,0.13,51093.56,43.3
58,42013.82,0.15,0.13,22885.97,23.58
49,62233.56,0.08,0.47,30881.03,29.17
54,70320.25,0.25,0.35,25671.36,25.53
29,56427.15,0.28,0.28,25519.07,25.42
33,47963.47,0.24,0.15,32664.55,30.41
37,78063.25,0.26,0.47,26802.72,26.32
25,41895.36,0.1,0.26,23027.35,23.68
46,47750.85,0.12,0.23,35118.75,32.13
23,40312.46,0.1,0.43,13343.38,16.91
23,54886.47,0.24,0.38,15013.67,18.07
48,53623.21,0.29,0.28,26260.09,25.94
50,78808.18,0.23,0.42,29156.9,27.96
26,39215.94,0.27,0.24,16841.22,19.35
28,43427.91,0.21,0.5,12555.3,16.36
56,45638.83,0.15,0.21,24584.31,24.77
50,74381.49,0.16,0.18,51063.59,43.28
46,61933.36,0.07,0.49,31315.68,29.47
35,47052.36,0.06,0.45,27382.84,26.72
49,56637.68,0.22,0.19,35413.8,32.34
26,24895.38,0.16,0.16,14726.38,17.87
58,71000.6,0.19,0.52,13597.76,17.08
43,60108.28,0.19,0.49,24494.41,24.7
27,28916.96,0.12,0.26,16567.33,19.16
20,23096.12,0.17,0.43,-887.21,6.96
33,51454.35,0.17,0.16,37958.99,34.12
21,26056.31,0.15,0.35,4268.88,10.56
54,74695.82,0.26,0.11,45193.06,39.17
22,49844.68,0.16,0.3,19764.51,21.4
32,62422.44,0.2,0.14,44110.03,38.42
59,32909.66,0.27,0.34,4085.85,10.43
59,48215.76,0.27,0.31,11800.74,15.83
43,53559.71,0.27,0.32,26848.01,26.35
28,40113.37,0.12,0.12,30225.85,28.71
39,55639.15,0.06,0.28,42151.33,37.05
54,46441.93,0.12,0.48,16695.81,19.25
30,57727.99,0.12,0.28,36021.72,32.76
45,77164.83,0.28,0.46,25139.84,25.15
58,68836.64,0.21,0.28,27176.03,26.58
20,36974.78,0.07,0.31,12642.12,16.42
31,108216.29,0.08,0.38,60135.72,49.62
50,85489.4,0.09,0.58,30250.54,28.73
49,60647.52,0.21,0.15,41036.94,36.27
34,51583.1,0.23,0.12,37557.97,33.84
50,91157.95,0.26,0.4,31619.83,29.68
50,82001.32,0.29,0.57,13086.12,16.73
52,45335.23,0.1,0.59,13718.58,17.17
29,75255.37,0.13,0.34,40646.12,35.99
28,49509.08,0.11,0.33,27474.62,26.79
33,46535.38,0.14,0.42,23907.41,24.29
35,39631.2,0.28,0.38,18174.21,20.28
58,52482.91,0.19,0.42,12985.11,16.66
36,59514.21,0.23,0.54,18724.07,20.67
27,87775.84,0.17,0.47,29916.76,28.49
43,81532.43,0.06,0.35,53533.98,45.0
58,48571.61,0.07,0.33,22007.44,22.96
32,62975.91,0.18,0.42,27778.56,27.0
43,78381.74,0.23,0.33,39673.77,35.31
40,63182.69,0.1,0.33,41334.92,36.48
48,54603.48,0.23,0.11,39098.47,34.91
38,53723.24,0.25,0.19,35458.67,32.37
39,67958.36,0.15,0.34,39611.81,35.27
50,68893.57,0.24,0.51,18912.27,20.8
39,57216.03,0.15,0.24,40184.73,35.67
53,37864.65,0.22,0.36,14653.83,17.82
50,47187.35,0.24,0.27,24533.27,24.73
48,73623.98,0.3,0.15,43371.98,37.9
57,37123.11,0.14,0.58,4722.41,10.88
30,79105.28,0.15,0.53,26846.12,26.35
59,76235.81,0.09,0.14,49929.85,42.48
36,60341.28,0.1,0.46,31378.83,29.52
39,72143.58,0.22,0.27,41784.98,36.79
31,64651.25,0.28,0.6,10360.68,14.82
39,59664.12,0.15,0.25,41493.9,36.59
26,33757.93,0.09,0.22,21032.52,22.28
58,75511.59,0.12,0.38,29933.69,28.51
25,79022.59,0.16,0.52,21694.32,22.74
41,48204.89,0.12,0.2,38246.88,34.32
50,46241.08,0.11,0.45,21667.69,22.73
29,51014.92,0.23,0.13,33187.39,30.78
40,53551.19,0.05,0.56,26355.91,26.0
